[14:53:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[14:53:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[14:53:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_311
[14:53:06] [main/DEBUG] [FML]: Java classpath at launch is:
[14:53:06] [main/DEBUG] [FML]:     server.jar
[14:53:06] [main/DEBUG] [FML]: Java library path at launch is:
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\system32
[14:53:06] [main/DEBUG] [FML]:     C:\Windows
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[14:53:06] [main/DEBUG] [FML]:     C:\dev\src\Git\cmd
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\Scripts\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Microsoft\WindowsApps
[14:53:06] [main/DEBUG] [FML]:     C:\dev\ides\PyCharm Community Edition 2021.1.3\bin
[14:53:06] [main/DEBUG] [FML]:     
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39_selenium\chromedriver.exe
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Google\Cloud SDK\google-cloud-sdk\bin
[14:53:06] [main/DEBUG] [FML]:     .
[14:53:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\PC\Desktop\Server\libraries
[14:53:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[14:53:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into elenaidodge for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod elenaidodge
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Elenai Dodge took 0.032s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod enhancedvisuals
[14:53:20] [Server thread/TRACE] [FML]: Mod enhancedvisuals is using network checker : Accepting version 1.3.0
[14:53:20] [Server thread/TRACE] [FML]: Testing mod enhancedvisuals to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod enhancedvisuals accepts its own version (1.3.0)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into enhancedvisuals
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for enhancedvisuals
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into enhancedvisuals for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod enhancedvisuals
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Enhanced Visuals took 0.007s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod familiarfauna
[14:53:20] [Server thread/TRACE] [FML]: Mod familiarfauna is using network checker : Accepting version 1.0.11
[14:53:20] [Server thread/TRACE] [FML]: Testing mod familiarfauna to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod familiarfauna accepts its own version (1.0.11)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into familiarfauna
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for familiarfauna
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into familiarfauna for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod familiarfauna
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Familiar Fauna took 0.003s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod fantasticlib
[14:53:20] [Server thread/TRACE] [FML]: Mod fantasticlib is using network checker : No network checking performed
[14:53:20] [Server thread/TRACE] [FML]: Testing mod fantasticlib to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod fantasticlib accepts its own version (1.12.2.047)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into fantasticlib
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for fantasticlib
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into fantasticlib for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod fantasticlib
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Fantastic Lib took 0.056s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod firstaid
[14:53:20] [Server thread/TRACE] [FML]: Mod firstaid is using network checker : Accepting version 1.6.20
[14:53:20] [Server thread/TRACE] [FML]: Testing mod firstaid to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod firstaid accepts its own version (1.6.20)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into firstaid
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for firstaid
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into firstaid for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod firstaid
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - First Aid took 0.037s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod fishingmadebetter
[14:53:20] [Server thread/TRACE] [FML]: Mod fishingmadebetter is using network checker : Accepting version 2.2.4
[14:53:20] [Server thread/TRACE] [FML]: Testing mod fishingmadebetter to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod fishingmadebetter accepts its own version (2.2.4)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into fishingmadebetter
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for fishingmadebetter
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for net.theawesomegem.fishingmadebetter.common.registry.RegistryManager$RegistryHandler for mod fishingmadebetter
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class net.theawesomegem.fishingmadebetter.common.registry.RegistryManager$RegistryHandler
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for net.theawesomegem.fishingmadebetter.common.configuration.ConfigurationManager$EventHandler for mod fishingmadebetter
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class net.theawesomegem.fishingmadebetter.common.configuration.ConfigurationManager$EventHandler
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into fishingmadebetter for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod fishingmadebetter
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Fishing Made Better took 0.023s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod foamfix
[14:53:20] [Server thread/TRACE] [FML]: Mod foamfix is using network checker : No network checking performed
[14:53:20] [Server thread/TRACE] [FML]: Testing mod foamfix to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod foamfix accepts its own version (0.10.14-1.12.2)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into foamfix
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for foamfix
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into foamfix for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod foamfix
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - FoamFix took 0.002s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod foodexpansion
[14:53:20] [Server thread/TRACE] [FML]: Mod foodexpansion is using network checker : Accepting version 1.3
[14:53:20] [Server thread/TRACE] [FML]: Testing mod foodexpansion to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod foodexpansion accepts its own version (1.3)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into foodexpansion
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for foodexpansion
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for lellson.foodexpansion.FoodRegistry for mod foodexpansion
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class lellson.foodexpansion.FoodRegistry
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into foodexpansion for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod foodexpansion
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Food Expansion took 0.005s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod tschipplib
[14:53:20] [Server thread/TRACE] [FML]: Mod tschipplib is using network checker : Accepting range 1.1.3 or above
[14:53:20] [Server thread/TRACE] [FML]: Testing mod tschipplib to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod tschipplib accepts its own version (1.1.6)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into tschipplib
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for tschipplib
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into tschipplib for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod tschipplib
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - TschippLib took 0.003s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod forgottenitems
[14:53:20] [Server thread/TRACE] [FML]: Mod forgottenitems is using network checker : Accepting version 1.2.1
[14:53:20] [Server thread/TRACE] [FML]: Testing mod forgottenitems to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod forgottenitems accepts its own version (1.2.1)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into forgottenitems
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for forgottenitems
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into forgottenitems for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod forgottenitems
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Forgotten Items took 0.005s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod friendlyendermite
[14:53:20] [Server thread/TRACE] [FML]: Mod friendlyendermite is using network checker : No network checking performed
[14:53:20] [Server thread/TRACE] [FML]: Testing mod friendlyendermite to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod friendlyendermite accepts its own version (1.0)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into friendlyendermite
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for friendlyendermite
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.creativemd.friendlyendermite.FriendlyEndermite for mod friendlyendermite
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.creativemd.friendlyendermite.FriendlyEndermite
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into friendlyendermite for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod friendlyendermite
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - FriendlyEndermite took 0.003s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod fxcontrol
[14:53:20] [Server thread/TRACE] [FML]: Mod fxcontrol is using network checker : No network checking performed
[14:53:20] [Server thread/TRACE] [FML]: Testing mod fxcontrol to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod fxcontrol accepts its own version (0.1.14)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into fxcontrol
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for fxcontrol
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into fxcontrol for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod fxcontrol
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - FxControl took 0.005s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod globalgamerules
[14:53:20] [Server thread/TRACE] [FML]: Mod globalgamerules is using network checker : No network checking performed
[14:53:20] [Server thread/TRACE] [FML]: Testing mod globalgamerules to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod globalgamerules accepts its own version (2.2)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into globalgamerules
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for globalgamerules
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for se.gory_moon.globalgamerules.WorldEvents for mod globalgamerules
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class se.gory_moon.globalgamerules.WorldEvents
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into globalgamerules for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod globalgamerules
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Global GameRules took 0.010s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod grapplemod
[14:53:20] [Server thread/TRACE] [FML]: Mod grapplemod is using network checker : Accepting version 1.12.2-v12.2
[14:53:20] [Server thread/TRACE] [FML]: Testing mod grapplemod to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod grapplemod accepts its own version (1.12.2-v12.2)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into grapplemod
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for grapplemod
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into grapplemod for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod grapplemod
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Grappling hook mod took 0.051s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod llibrary
[14:53:20] [Server thread/TRACE] [FML]: Mod llibrary is using network checker : Accepting version 1.7.20
[14:53:20] [Server thread/TRACE] [FML]: Testing mod llibrary to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod llibrary accepts its own version (1.7.20)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into llibrary
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for llibrary
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into llibrary for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod llibrary
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - LLibrary took 0.012s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod iceandfire
[14:53:20] [Server thread/TRACE] [FML]: Mod iceandfire is using network checker : Accepting version 1.7.1
[14:53:20] [Server thread/TRACE] [FML]: Testing mod iceandfire to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod iceandfire accepts its own version (1.7.1)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into iceandfire
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for iceandfire
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.github.alexthe666.iceandfire.ClientProxy for mod iceandfire
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.github.alexthe666.iceandfire.ClientProxy
[14:53:20] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.github.alexthe666.iceandfire.CommonProxy for mod iceandfire
[14:53:20] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.github.alexthe666.iceandfire.CommonProxy
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into iceandfire for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod iceandfire
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - Ice and Fire took 0.027s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod ichunutil
[14:53:20] [Server thread/TRACE] [FML]: Mod ichunutil is using network checker : Accepting range 7.2.0 or above, and below 7.3.0
[14:53:20] [Server thread/TRACE] [FML]: Testing mod ichunutil to verify it accepts its own version in a remote connection
[14:53:20] [Server thread/TRACE] [FML]: The mod ichunutil accepts its own version (7.2.2)
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into ichunutil
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for ichunutil
[14:53:20] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into ichunutil for type INSTANCE
[14:53:20] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod ichunutil
[14:53:20] [Server thread/DEBUG] [FML]: Bar Step: Construction - iChunUtil took 0.026s
[14:53:20] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod infernalmobs
[14:53:21] [Server thread/TRACE] [FML]: Mod infernalmobs is using network checker : Accepting version 1.7.6
[14:53:21] [Server thread/TRACE] [FML]: Testing mod infernalmobs to verify it accepts its own version in a remote connection
[14:53:21] [Server thread/TRACE] [FML]: The mod infernalmobs accepts its own version (1.7.6)
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into infernalmobs
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for infernalmobs
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into infernalmobs for type INSTANCE
[14:53:21] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod infernalmobs
[14:53:21] [Server thread/DEBUG] [FML]: Bar Step: Construction - Infernal Mobs took 0.387s
[14:53:21] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod mantle
[14:53:21] [Server thread/DEBUG] [forge]: Preloading CrashReport Classes
[14:53:21] [Server thread/DEBUG] [forge]: 	slimeknights/mantle/pulsar/internal/CrashHandler
[14:53:21] [Server thread/TRACE] [FML]: Mod mantle is using network checker : Accepting version 1.12-1.3.3.55
[14:53:21] [Server thread/TRACE] [FML]: Testing mod mantle to verify it accepts its own version in a remote connection
[14:53:21] [Server thread/TRACE] [FML]: The mod mantle accepts its own version (1.12-1.3.3.55)
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into mantle
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for mantle
[14:53:21] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into mantle for type INSTANCE
[14:53:21] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod mantle
[14:53:21] [Server thread/DEBUG] [FML]: Bar Step: Construction - Mantle took 0.004s
[14:53:21] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod inspirations
[14:53:21] [Server thread/DEBUG] [Pulsar-inspirations]: Attaching [PulseManager[inspirations]] to event bus for container [FMLMod:inspirations{1.12.2-0.2.9}]
